survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,units_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Eucapsis microscopica,18489,36977.9,6656,0.8,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-22,09:28:00,variable,0,BSA,Cyclotella sp.,170.4,170.4,146978.8,14.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-22,09:28:00,variable,0,BSA,Encyonema sp.,85.2,85.2,630.5,11.1,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-22,09:28:00,variable,0,BSA,Plagioselmis nannoplanctica,255.5,255.5,72410.1,11.1,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-22,09:28:00,variable,0,BSA,Eucapsis microscopica,33901.4,67802.9,12204.5,0.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-22,10:03:00,variable,0,BSA,Cyclotella sp.,109.5,109.5,599493.3,24.1,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-22,10:03:00,variable,0,BSA,Cylindrotheca closterium,109.5,109.5,23601.7,37,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-22,10:03:00,variable,0,BSA,Plagioselmis nannoplanctica,219,219,87112.4,10.5,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-22,10:03:00,variable,0,BSA,Eucapsis microscopica,44573.2,89146.4,16046.4,0.8,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-22,10:24:00,variable,0,BSA,Plagioselmis nannoplanctica,235.9,235.9,18010.3,5.6,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-22,10:24:00,variable,0,BSA,Teleaulax amphioxeia,117.9,117.9,9005.2,5.6,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-22,10:24:00,variable,0,BSA,Eucapsis microscopica,47884,95768,17238.2,0.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Cocconeis placentula,153.3,153.3,45916,16.7,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Cyclotella sp.,76.7,76.7,115723.2,15.5,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Cylindrotheca closterium,76.7,76.7,6646.2,20.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Nitzschia sp.,76.7,76.7,5265.5,24.1,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Plagioselmis nannoplanctica,153.3,153.3,64730.3,11.1,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Teleaulax amphioxeia,306.6,306.6,78968.6,9.3,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-22,10:44:00,variable,0,BSA,Eucapsis microscopica,30511.3,61022.6,10984.1,0.8,Good,High
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Acanthoceras sp.,184,184,53573.2,18,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Navicula sp.,61.3,61.3,4826.4,16.7,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Nitzschia sp.,61.3,61.3,2361.2,11,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Skeletonema sp.,61.3,61.3,1541.4,8,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Chlorella sp.,61.3,61.3,2055.2,4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Plagioselmis nannoplanctica,490.6,490.6,46839.4,7.4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Teleaulax amphioxeia,61.3,61.3,4682.7,5.6,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-22,11:40:00,variable,0,BSA,Eucapsis microscopica,23673.1,47346.2,8522.3,0.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Cyclotella sp.,242.1,242.1,100887,11.1,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Cylindrotheca closterium,121,121,18478.7,33.3,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Gyrosigma sp.,121,121,214760.1,129.6,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Nitzschia sp.,242.1,242.1,94894.1,114.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Skeletonema sp.,121,121,33092.8,11.1,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-06,07:38:00,variable,0,BSA,Eucapsis microscopica,48902,97804,17604.7,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Cyclotella sp.,117.9,117.9,90652.8,11.5,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,cf. Humidophila contenta,707.6,707.6,299411.2,13,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Navicula sp.,117.9,117.9,16451.2,22.2,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Nitzschia reversa,117.9,117.9,121431.9,105.6,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Nitzschia sp.,117.9,117.9,34872.7,35.2,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Skeletonema sp.,117.9,117.9,2741.9,7.4,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Chlamydomonas sp.,117.9,117.9,46519,9.3,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Chlorella sp.,117.9,117.9,3128,3.7,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Plagioselmis nannoplanctica,117.9,117.9,10004.1,6,Good,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-06,08:09:00,variable,0,BSA,Eucapsis microscopica,45761,91522.1,16474,0.8,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-06,08:35:00,variable,0,BSA,Acanthoceras sp.,95.8,95.8,18364,30.5,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-06,08:35:00,variable,0,BSA,Cyclotella sp.,95.8,95.8,260160.8,18.5,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-06,08:35:00,variable,0,BSA,Chlorella sp.,95.8,95.8,2541.5,3.7,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-06,08:35:00,variable,0,BSA,Teleaulax amphioxeia,191.7,191.7,14633.4,5.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-06,08:35:00,variable,0,BSA,Eucapsis microscopica,38809.9,77619.8,13971.6,0.8,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-10-06,09:18:00,variable,0,BSA,Acanthoceras sp.,102.2,102.2,7369.7,20.4,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-10-06,09:18:00,variable,0,BSA,Nitzschia sp.,102.2,102.2,3200.6,16.7,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-10-06,09:18:00,variable,0,BSA,Skeletonema sp.,102.2,102.2,5569.4,11.1,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-10-06,09:18:00,variable,0,BSA,Chrysochromulina sp.,102.2,102.2,3091.3,4,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-10-06,09:18:00,variable,0,BSA,Eucapsis microscopica,42215,84429.9,15197.4,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-07,09:40:00,variable,0,BSA,Actinocyclus sp.,143.7,143.7,793392,24.1,Good,Low
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-07,09:40:00,variable,0,BSA,Cyclotella sp.,287.5,287.5,228867.1,12.5,Good,Low
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-07,09:40:00,variable,0,BSA,cf. Chlorella sp.,431.2,431.2,2404.2,2.7,Good,Low
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-07,09:40:00,variable,0,BSA,Eucapsis microscopica,58646.1,117292.2,21112.6,0.8,Good,Low
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-10-07,10:15:00,variable,0,BSA,Cocconeis placentula,102.2,102.2,52129.6,19.5,Good,Moderate
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-10-07,10:15:00,variable,0,BSA,Cyclotella sp.,102.2,102.2,17584.5,7.4,Good,Moderate
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-10-07,10:15:00,variable,0,BSA,cf. Thalassiosira sp.,102.2,102.2,289809.8,19,Good,Moderate
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-10-07,10:15:00,variable,0,BSA,Eucapsis microscopica,41397.2,82794.5,14903,0.8,Good,Moderate
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Cyclotella sp.,215.6,215.6,134449.5,16.7,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Epithemia sp.,71.9,71.9,37928,37,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Gyrosigma sp.,287.5,287.5,313023.5,129.6,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Navicula sp.,71.9,71.9,16904.5,42.6,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Thalassiosira sp.,71.9,71.9,606377,42.6,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Plagioselmis nannoplanctica,215.6,215.6,16462.6,5.6,Good,High
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-10-07,11:05:00,variable,0,BSA,Eucapsis microscopica,28101.2,56202.5,10116.4,0.8,Good,High
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Nitzschia cf. reversa,34.6,34.6,38927.9,134,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Chlorella sp.,138.3,138.3,1955.7,3.2,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,cf. Chrysochromulina sp.,69.2,69.2,9945.9,7.4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Cryptomonas sp.,138.3,138.3,69071.9,20.4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Plagioselmis nannoplanctica,103.8,103.8,27549.3,11.1,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Teleaulax amphioxeia,103.8,103.8,13941.4,9.3,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-07,13:34:00,variable,0,BSA,Eucapsis microscopica,13418.7,26837.3,4830.7,0.8,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Cocconeis sp.,360.8,360.8,266620.8,24.1,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Cyclotella sp.,90.2,90.2,9876.2,7.4,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Entomoneis sp.,45.1,45.1,165446.7,33.3,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Nitzschia sp.,225.5,225.5,7637.2,35.2,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Planothidium sp.,45.1,45.1,2315.6,9.3,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Thalassiosira sp.,45.1,45.1,3043774.8,55.6,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Plagioselmis nannoplanctica,90.2,90.2,11173,7.4,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-10-14,06:50:00,variable,0,BSA,Eucapsis microscopica,17316.5,34633,6233.9,0.8,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Cocconeis sp.,45.1,45.1,32001.1,14.8,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Cyclotella sp.,135.3,135.3,12661.5,7.4,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Entomoneis sp.,45.1,45.1,525543.9,38.4,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Nitzschia sp.,45.1,45.1,753.1,16.7,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Pseudostaurosira sp.,45.1,45.1,5382,11.1,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Cryptomonas sp.,315.7,315.7,161146.4,16.7,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Plagioselmis nannoplanctica,496,496,84625.3,9.3,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Eucapsis microscopica,17361.6,34723.2,6250.2,0.8,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-10-21,08:40:00,variable,0,BSA,Euglena sp.,45.1,45.1,141001.4,35.2,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Cyclotella sp.,230,230,20135.8,7.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Cylindrotheca closterium,76.7,76.7,108404.6,33.3,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Diploneis sp.,76.7,76.7,103789.6,20.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Gyrosigma sp.,153.3,153.3,202133,133.3,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Nitzschia sp.,230,230,20124.8,20.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,cf. Chlamydomonas sp.,76.7,76.7,16265.6,7.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Cryptomonas sp.,230,230,79068.5,18.5,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Plagioselmis nannoplanctica,76.7,76.7,14287.4,7.4,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Eucapsis microscopica,29131.4,58262.8,10487.3,0.8,Good,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-10-21,09:40:00,variable,0,BSA,Euglena sp.,76.7,76.7,239702.4,35.2,Good,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Cyclotella sp.,230,230,40974.9,8,Good,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Cylindrotheca closterium,153.3,153.3,13193.6,24.1,Good,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Navicula spp.,153.3,153.3,91348.1,41.5,Good,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Chlorella sp.,230,230,4327.5,3.7,Good,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Plagioselmis nannoplanctica,230,230,17560.1,5.6,Good,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-10-21,10:04:00,variable,0,BSA,Eucapsis microscopica,31354.6,62709.1,11287.6,0.8,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Cyclotella sp.,83.6,83.6,6179.5,5.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Cylindrotheca closterium,83.6,83.6,19888.9,37,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Rhoicosphenia sp.,83.6,83.6,51755.4,16.7,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Chlorella sp.,418.2,418.2,5911.5,3.7,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Chrysochromulina sp.,83.6,83.6,2397.9,4,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Plagioselmis nannoplanctica,83.6,83.6,6385.5,5.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Teleaulax amphioxeia,167.3,167.3,31109.8,9.5,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-10-21,10:26:00,variable,0,BSA,Eucapsis microscopica,33034.2,66068.3,11892.3,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Cylindrotheca closterium,69.7,69.7,14999.5,33.3,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,cf. Chlamydomonas sp.,139.4,139.4,29168.9,9.3,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Chlorella sp.,139.4,139.4,888,2.5,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Chrysochromulina sp.,69.7,69.7,1653.9,3.7,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Ochromonas sp.,69.7,69.7,6408.4,5.6,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Cryptomonas sp.,69.7,69.7,58387.6,18.5,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Plagioselmis nannoplanctica,139.4,139.4,47025.7,9.3,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Eucapsis microscopica,28643.5,57287.1,10311.7,0.8,Good,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-10-21,11:01:00,variable,0,BSA,Euglena sp.,69.7,69.7,320206.6,45,Good,High
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Achnanthidium sp.,45.1,45.1,1842.5,7.4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Cocconeis sp.,135.3,135.3,75909.6,18.5,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Cyclotella sp.,90.2,90.2,20992.1,9.3,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Gyrosigma sp.,45.1,45.1,48435.7,137,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Navicula sp.,45.1,45.1,34134.6,35.2,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Thalassiosira sp.,45.1,45.1,2213595,50,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Cryptomonas sp.,225.5,225.5,165380,16.7,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Plagioselmis nannoplanctica,721.5,721.5,186971.4,9.3,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-10-21,12:36:00,variable,0,BSA,Eucapsis microscopica,16730.3,33460.5,6022.9,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,cf. Cyclotella sp.,102.2,102.2,11193,7.4,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,Cyclotella sp.,204.4,204.4,155541.9,16.7,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,Nitzschia sp.,51.1,51.1,20384.8,25.9,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,Scenedesmus sp.,51.1,102.2,1082,5.6,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,Cryptomonas sp.,51.1,51.1,46580,18.5,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-05,07:29:00,variable,0,BSA,Eucapsis microscopica,20698.6,41397.2,7451.5,0.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,cf. Cyclotella sp.,135.3,135.3,21528,7.4,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Cyclotella sp.,135.3,135.3,42273,9.3,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Entomoneis sp.,135.3,135.3,38401.4,22.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Gyrosigma sp.,135.3,135.3,157186.1,148.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Surirella sp.,135.3,135.3,180330.8,27.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Chlorella sp.,135.3,135.3,3588,3.7,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-05,07:52:00,variable,0,BSA,Eucapsis microscopica,54384.6,108769.2,19578.5,0.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Cyclotella sp.,191.7,191.7,132229.7,13,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,cf. Cyclotella sp.,191.7,191.7,13217.3,5.6,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Navicula sp.,95.8,95.8,32807.1,27.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Thalassiosira sp.,95.8,95.8,2909215.4,42.6,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Cryptomonas sp.,95.8,95.8,64226.4,14.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Plagioselmis nannoplanctica,95.8,95.8,15249,7.4,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-05,09:46:00,variable,0,BSA,Eucapsis microscopica,38618.3,77236.5,13902.6,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-05,10:59:00,variable,0,BSA,cf. Cyclotella sp.,1022.2,1022.2,162656.3,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-05,10:59:00,variable,0,BSA,Diploneis sp.,255.5,255.5,340624.8,27.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-05,10:59:00,variable,0,BSA,Thalassiosira sp.,255.5,255.5,5083010.3,37,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-05,10:59:00,variable,0,BSA,Eucapsis microscopica,104004.2,208008.3,37441.5,0.8,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-07-05,11:33:00,variable,0,BSA,cf. Cyclotella sp.,153.3,153.3,10573.8,5.6,Good,High
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-07-05,11:33:00,variable,0,BSA,Eucapsis microscopica,62402.5,124805,22464.9,0.8,Good,High
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-05,12:22:00,variable,0,BSA,cf. Cyclotella sp.,135.3,135.3,9329.8,5.6,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-05,12:22:00,variable,0,BSA,Thalassiosira sp.,135.3,135.3,15741108.1,66.7,Good,NA
